location_code,year,sitc,median_rca_norm
HRV,2018,0582,0.5090525485155051
HRV,2018,0583,0.7864323293520068
HRV,2018,0585,0.21104694818680464
HRV,2018,0586,0.4525342244716982
HRV,2018,0589,0.27376591055313526
HRV,2018,0611,0.1390431198105772
HRV,2018,0612,0.8276306638734617
HRV,2018,0615,0.834444777046027
HRV,2018,0616,0.49496929847690335
HRV,2018,0619,0.24815462738783167
HRV,2018,0620,0.501240824313624
HRV,2018,0711,0.364032476828036
HRV,2018,0712,0.6307952240782266
HRV,2018,0721,0.001341509800469154
HRV,2018,0722,0.40476853540429925
HRV,2018,0723,0.02321756280368814
HRV,2018,0730,0.8448802823130559
HRV,2018,0741,0.12545472189504697
HRV,2018,0742,0.0
HRV,2018,0751,0.3347897431988799
HRV,2018,0752,0.28232766278281224
HRV,2018,0811,0.6735931450072759
HRV,2018,0812,0.5621334280599595
HRV,2018,0813,0.18854246451923218
HRV,2018,0814,0.4665122281662981
HRV,2018,0819,0.576557783722072
HRV,2018,0913,0.3214863655009803
HRV,2018,0914,0.6805867092698638
HRV,2018,0980,0.7608055572255039
HRV,2018,1110,0.7694165805398447
HRV,2018,1121,0.27143814063070426
HRV,2018,1122,0.8982859948251569
HRV,2018,1123,0.6870183013440778
HRV,2018,1124,0.5313726952696541
HRV,2018,1211,0.4404478102324388
HRV,2018,1212,0.892309019317704
HRV,2018,1213,0.6554715394846725
HRV,2018,1221,0.5159987982607417
HRV,2018,1222,0.8392162235400698
HRV,2018,1223,0.7089257998306014
HRV,2018,2111,0.7994084068853662
HRV,2018,2112,0.8686806912661209
HRV,2018,2114,0.3532138741732126
HRV,2018,2116,0.20949858740780875
HRV,2018,2117,0.2122818684228675
HRV,2018,2119,0.33576383004488464
HRV,2018,2120,0.08284627780856407
HRV,2018,2221,0.4957401441034127
HRV,2018,2222,0.585097812436822
HRV,2018,2223,0.14734223899425647
HRV,2018,2224,0.850283129211886
HRV,2018,2225,0.23950613648656927
HRV,2018,2226,0.7280690708134194
HRV,2018,2231,0.0
HRV,2018,2232,0.6320918095367116
HRV,2018,2234,0.19259032395912307
HRV,2018,2235,0.6296003933014637
HRV,2018,2238,0.4746811069618431
HRV,2018,2239,0.1885900485017355
HRV,2018,2320,0.009626461040483925
HRV,2018,2331,0.05630189235544519
HRV,2018,2332,0.8079908332183307
HRV,2018,2440,0.012571361912352585
HRV,2018,2450,0.969204407550682
HRV,2018,2460,0.8752347030552051
HRV,2018,2471,0.41422124743109934
HRV,2018,2472,0.8176156099514911
HRV,2018,2479,0.8133633794433093
HRV,2018,2481,0.6348907684295045
HRV,2018,2482,0.6162937579820815
HRV,2018,2483,0.9654354446080264
HRV,2018,2511,0.7463869344964831
HRV,2018,2512,0.9793818815300064
HRV,2018,2516,0.0
HRV,2018,2517,0.0023192810745096826
HRV,2018,2518,0.020145856598437595
HRV,2018,2519,0.029601861420252285
HRV,2018,2613,0.0
HRV,2018,2614,0.0
HRV,2018,2631,0.0
HRV,2018,2632,0.0
HRV,2018,2633,0.019914717952679684
HRV,2018,2634,0.0033779965117619604
HRV,2018,2640,0.0
HRV,2018,2651,0.008649997935147702
HRV,2018,2652,0.9719816054637415
HRV,2018,2654,0.027171678629695162
HRV,2018,2655,0.029994342038470068
HRV,2018,2659,0.034009183218531525
HRV,2018,2665,0.03751804057664482
HRV,2018,2666,0.03207497658925201
HRV,2018,2667,0.038162412167054405
HRV,2018,2671,0.7594874966907843
HRV,2018,2672,0.7142099416406344
HRV,2018,2681,0.017940546520512857
HRV,2018,2682,0.01164140275340636
HRV,2018,2683,0.027319633077076078
HRV,2018,2685,0.6183917747386026
HRV,2018,2686,0.6320732160223583
HRV,2018,2687,0.014165481112544509
HRV,2018,2690,0.1966809974333485
HRV,2018,2711,0.40523506456041236
HRV,2018,2712,0.08330139003734738
HRV,2018,2713,0.31884407746648424
HRV,2018,2714,0.018544488107398227
HRV,2018,2731,0.8176207367870914
HRV,2018,2732,0.1623155054597903
HRV,2018,2733,0.20643345546029257
HRV,2018,2734,0.9511373402866794
HRV,2018,2741,0.07501093868312292
HRV,2018,2742,0.7111155022643445
HRV,2018,2771,0.0010455015615220553
HRV,2018,2772,0.03351913149795699
HRV,2018,2782,0.3880929721868572
HRV,2018,2783,0.6466211088523748
HRV,2018,2784,0.0
HRV,2018,2785,0.028665279259711463
HRV,2018,2786,0.1649914392984902
HRV,2018,2789,0.2599261663668383
HRV,2018,2814,0.0
HRV,2018,2815,7.965731855685831e-05
HRV,2018,2816,0.0
HRV,2018,2820,0.8128932114122445
HRV,2018,2860,0.0
HRV,2018,2871,9.697893531784851e-05
HRV,2018,2872,0.0
HRV,2018,2873,0.03974051194525785
HRV,2018,2874,0.012284972508678382
HRV,2018,2875,0.0
HRV,2018,2876,0.0
HRV,2018,2877,0.0
HRV,2018,2879,0.004903173835907493
HRV,2018,2881,0.5492421632398856
HRV,2018,2882,0.7629930275196901
HRV,2018,2890,0.375182421658153
HRV,2018,2911,0.13736120884234515
HRV,2018,2919,0.43205433652631536
HRV,2018,2922,0.1846351421921415
HRV,2018,2923,0.039304151464217174
HRV,2018,2924,0.8349995363584422
HRV,2018,2925,0.1582852701883281
HRV,2018,2926,0.29178313336571093
HRV,2018,2927,0.09423928703107737
HRV,2018,2929,0.42275698459918815
HRV,2018,3221,0.02253642185163557
HRV,2018,3222,0.06073672703214417
HRV,2018,3223,0.005518758099412269
HRV,2018,3224,0.07513307265865993
HRV,2018,3231,0.053495142602133894
HRV,2018,3232,0.019085556801794634
HRV,2018,3330,0.23519765863124792
HRV,2018,3341,0.5523124007651291
HRV,2018,3342,0.6230286451154283
HRV,2018,3343,0.6567586163499424
HRV,2018,3344,0.6646283614165238
HRV,2018,3345,0.6253689217985354
HRV,2018,3351,0.11259831448949104
HRV,2018,3352,0.41953590894313547
HRV,2018,3353,0.001257006665998428
HRV,2018,3354,0.29539508501587386
HRV,2018,3413,0.3058251357675451
HRV,2018,3414,0.15211479390082766
HRV,2018,3415,0.0
HRV,2018,3510,0.8535004925963299
HRV,2018,4111,0.35008335052484096
HRV,2018,4113,0.5663702061684062
HRV,2018,4232,0.1842732617706006
HRV,2018,4233,0.3946288382646697
HRV,2018,4234,0.29997112215202626
HRV,2018,4235,0.2673092527216969
HRV,2018,4236,0.8092356108675669
HRV,2018,4239,0.6715239281716003
HRV,2018,4241,0.4248227463906425
HRV,2018,4242,0.07334381016486285
HRV,2018,4243,0.21951047572959448
HRV,2018,4244,0.19470477936969166
HRV,2018,4245,0.297840591907106
HRV,2018,4249,0.6881678797490507
HRV,2018,4311,0.5838827965058401
HRV,2018,4312,0.48500013339131265
HRV,2018,4313,0.16344514746751676
HRV,2018,4314,0.3417160464146702
HRV,2018,5111,0.2603357368334369
HRV,2018,5112,0.03126174485951988
HRV,2018,5113,0.014999830788290758
HRV,2018,5114,0.07644519726539067
HRV,2018,5121,0.07078575006278343
HRV,2018,5122,0.030460817712141375
HRV,2018,5123,0.047524699550990535
HRV,2018,5137,0.0770030147735406
HRV,2018,5138,0.018657663794762525
HRV,2018,5139,0.2045868909280591
HRV,2018,5145,0.12327837319891383
HRV,2018,5146,0.2774209861932968
HRV,2018,5147,0.054518427035971984
HRV,2018,5148,0.08190806312568899
HRV,2018,5154,0.47768284870395084
HRV,2018,5155,0.1905423895369302
HRV,2018,5156,0.1789855707607222
HRV,2018,5157,0.36639847327686126
HRV,2018,5161,0.11621882042389226
HRV,2018,5162,0.19796279635510422
HRV,2018,5163,0.07946728657197993
HRV,2018,5169,0.1576770586570725
HRV,2018,5221,0.6346755469502946
HRV,2018,5222,0.2009639156706724
HRV,2018,5223,0.033129350184429585
HRV,2018,5224,0.08226413338473809
HRV,2018,5225,0.2279354335658771
HRV,2018,5231,0.19285948990874507
HRV,2018,5232,0.20154926643608506
HRV,2018,5233,0.2651022442436506
HRV,2018,5239,0.524579003934526
HRV,2018,5241,0.025363705500707212
HRV,2018,5249,0.5887422912760035
HRV,2018,5311,0.11436524158321987
HRV,2018,5312,0.2692132866060258
HRV,2018,5322,0.2793366977723586
HRV,2018,5323,0.022712949108200098
HRV,2018,5331,0.4009092558297583
HRV,2018,5332,0.39077508220907625
HRV,2018,5334,0.5681455225019693
HRV,2018,5335,0.45305810050876477
HRV,2018,5411,0.10556175602399753
HRV,2018,5413,0.7645832323011088
HRV,2018,5414,0.4083516691689183
HRV,2018,5415,0.17898154473656736
HRV,2018,5416,0.4948522497379174
HRV,2018,5417,0.19960675349244833
HRV,2018,5419,0.5458899146727011
HRV,2018,5513,0.7106360534118699
HRV,2018,5514,0.49043288383785333
HRV,2018,5530,0.6499324768347435
HRV,2018,5541,0.34538055960529
HRV,2018,5542,0.6496946843726297
HRV,2018,5543,0.5938449859711754
HRV,2018,5621,0.7965156417015684
HRV,2018,5622,0.05966671364813869
HRV,2018,5623,0.19688800221241803
HRV,2018,5629,0.5421695867828197
HRV,2018,5721,0.6941323684152315
HRV,2018,5722,0.7695897754400524
HRV,2018,5723,0.4750068891581562
HRV,2018,5821,0.6440436036913758
HRV,2018,5822,0.5740565447319429
HRV,2018,5823,0.5296563214894132
HRV,2018,5824,0.547441833585172
HRV,2018,5825,0.5247701988551101
HRV,2018,5826,0.5948931214596765
HRV,2018,5827,0.6009076525926978
HRV,2018,5828,0.1463240802471279
HRV,2018,5829,0.506638309847524
HRV,2018,5831,0.37827069175037353
HRV,2018,5832,0.44478824428720737
HRV,2018,5833,0.5358712645396922
HRV,2018,5834,0.5824971289203034
HRV,2018,5835,0.7211309027490188
HRV,2018,5836,0.5453887031097453
HRV,2018,5837,0.6481739280543839
HRV,2018,5838,0.1993880145159591
HRV,2018,5839,0.46131745916806366
HRV,2018,5841,0.6527829025390177
HRV,2018,5842,0.6779769559309285
HRV,2018,5843,0.6525918611027501
HRV,2018,5849,0.6276836683793364
HRV,2018,5851,0.669440418574876
HRV,2018,5852,0.5930409008391169
HRV,2018,5911,0.427435459519008
HRV,2018,5912,0.4720133172620235
HRV,2018,5913,0.4327965508642694
HRV,2018,5914,0.4688179509778889
HRV,2018,5921,0.14535644130391384
HRV,2018,5922,0.5220716229452914
HRV,2018,5981,0.6551178595439231
HRV,2018,5982,0.2452092123649226
HRV,2018,5983,0.06848025111400641
HRV,2018,5989,0.4293845217400396
HRV,2018,6112,0.22401306153918993
HRV,2018,6113,0.8199208608336801
HRV,2018,6114,0.7716963926701608
HRV,2018,6115,0.023844525291143226
HRV,2018,6116,0.18131442616611582
HRV,2018,6118,0.7588551245107138
HRV,2018,6121,0.9776206440941012
HRV,2018,6122,0.28773120955249654
HRV,2018,6123,0.7612141526788088
HRV,2018,6129,0.9289956890113422
HRV,2018,6130,0.614676941602076
HRV,2018,6210,0.3590167642307661
HRV,2018,6251,0.3991065292699201
HRV,2018,6252,0.24928336101629428
HRV,2018,6253,0.007790523843492547
HRV,2018,6254,0.1172782507064058
HRV,2018,6259,0.20020057774993133
HRV,2018,6281,0.5228870319171439
HRV,2018,6282,0.23917253055381726
HRV,2018,6289,0.3493773610063709
HRV,2018,6330,0.11276750888351339
HRV,2018,6341,0.8828340619411659
HRV,2018,6342,0.24142880070373945
HRV,2018,6343,0.8617935419677567
HRV,2018,6344,0.8649321927395166
HRV,2018,6349,0.8474745150707144
HRV,2018,6351,0.7806579292146645
HRV,2018,6352,0.5597371201062824
HRV,2018,6353,0.8749240795468518
HRV,2018,6354,0.6172368420330769
HRV,2018,6359,0.9024326607313276
HRV,2018,6411,0.3709463788979993
HRV,2018,6412,0.5285576408396119
HRV,2018,6413,0.5350370547152358
HRV,2018,6415,0.664330228086931
HRV,2018,6416,0.6145851666410184
HRV,2018,6417,0.7198946207735414
HRV,2018,6418,0.4715128281385009
HRV,2018,6419,0.7169725436207375
HRV,2018,6421,0.7965951777352227
HRV,2018,6422,0.6930726749752967
HRV,2018,6423,0.6541464083252573
HRV,2018,6424,0.624843498943128
HRV,2018,6428,0.6404463646034846
HRV,2018,6511,0.06759309815745679
HRV,2018,6512,0.6431720525033428
HRV,2018,6513,0.2246163310366589
HRV,2018,6514,0.7078343113729465
HRV,2018,6515,0.4393907843150371
HRV,2018,6516,0.6454474900689152
HRV,2018,6517,0.8673620927345652
HRV,2018,6518,0.37946251061207076
HRV,2018,6519,0.09866752637778597
HRV,2018,6521,0.2926033499299943
HRV,2018,6522,0.19959019158834224
HRV,2018,6531,0.08154170908035802
HRV,2018,6532,0.1683188731469193
HRV,2018,6534,0.09953932126854226
HRV,2018,6535,0.028911516239432777
HRV,2018,6536,0.018812112882076903
HRV,2018,6538,0.026822633785743177
HRV,2018,6539,0.30592330353323893
HRV,2018,6541,0.08455378958729326
HRV,2018,6542,0.109293637162869
HRV,2018,6543,0.24038035914267458
HRV,2018,6544,0.06500888062345062
HRV,2018,6545,0.08961824623290587
HRV,2018,6546,0.8492671520324224
HRV,2018,6549,0.30843579423628786
HRV,2018,6551,0.5434790052364686
HRV,2018,6552,0.6070508787769432
HRV,2018,6553,0.6311654136959639
HRV,2018,6560,0.6307243120346231
HRV,2018,6571,0.606259581030159
HRV,2018,6572,0.45476361782355207
HRV,2018,6573,0.4443315068465745
HRV,2018,6574,0.31921260724851264
HRV,2018,6575,0.41641294778270205
HRV,2018,6576,0.0
HRV,2018,6577,0.6116014564439254
HRV,2018,6579,0.677569800591736
HRV,2018,6581,0.20865793189901677
HRV,2018,6582,0.26449675047272436
HRV,2018,6583,0.1425502766231359
HRV,2018,6584,0.31083604244914864
HRV,2018,6589,0.38208495468528664
HRV,2018,6591,0.6312836693110198
HRV,2018,6592,0.1152815132522596
HRV,2018,6593,0.020066174279094906
HRV,2018,6594,0.05803824693247067
HRV,2018,6595,0.07981690185052348
HRV,2018,6596,0.14386735638606185
HRV,2018,6597,0.15922362276893925
HRV,2018,6611,0.8988963798442242
HRV,2018,6612,0.9304656769841169
HRV,2018,6613,0.49784800171618687
HRV,2018,6618,0.537131753314226
HRV,2018,6623,0.4087471142469304
HRV,2018,6624,0.6177726204722812
HRV,2018,6631,0.2156049616007839
HRV,2018,6632,0.29724356986434014
HRV,2018,6633,0.7047445179965687
HRV,2018,6635,0.9592439683413209
HRV,2018,6637,0.16387445231730824
HRV,2018,6638,0.1705737773447772
HRV,2018,6639,0.7640002126301402
HRV,2018,6641,0.29055646512733013
HRV,2018,6642,0.09583636669146411
HRV,2018,6643,0.0951623920596753
HRV,2018,6644,0.12541719749408764
HRV,2018,6645,0.05428209425825409
HRV,2018,6646,0.4758443133658181
HRV,2018,6647,0.694979432532854
HRV,2018,6648,0.14046549457321145
HRV,2018,6649,0.7638700130008451
HRV,2018,6651,0.870935489864501
HRV,2018,6652,0.7921224715628694
HRV,2018,6658,0.8389915860791213
HRV,2018,6664,0.24021076495045218
HRV,2018,6665,0.23832953104362437
HRV,2018,6666,0.403486492515993
HRV,2018,6671,0.0
HRV,2018,6672,0.0017863065111336507
HRV,2018,6673,0.0004504295819507953
HRV,2018,6674,0.00034710259091702556
HRV,2018,6712,0.03834769233321206
HRV,2018,6713,0.10921688342315727
HRV,2018,6716,0.009321249141629462
HRV,2018,6724,0.2569290000995456
HRV,2018,6725,0.6604381506965402
HRV,2018,6727,0.07275477940849223
HRV,2018,6731,0.229802394331048
HRV,2018,6732,0.2833525214016111
HRV,2018,6733,0.24982730008112863
HRV,2018,6741,0.17800856386163766
HRV,2018,6744,0.06651073602887508
HRV,2018,6745,0.08771918664259976
HRV,2018,6746,0.06241885384440643
HRV,2018,6747,0.08006456093894193
HRV,2018,6749,0.18811347807869722
HRV,2018,6750,0.2059847537543001
HRV,2018,6760,0.0840643821527649
HRV,2018,6770,0.43894950068799815
HRV,2018,6781,0.715440808036541
HRV,2018,6782,0.3171129203077474
HRV,2018,6783,0.3347218928010479
HRV,2018,6784,0.44893398729684175
HRV,2018,6785,0.6604730090871842
HRV,2018,6793,0.5713519819041174
HRV,2018,6794,0.6503856501891293
HRV,2018,6811,0.024256355016120668
HRV,2018,6812,0.004480827477354954
HRV,2018,6821,0.025955424288924722
HRV,2018,6822,0.2341318143372796
HRV,2018,6831,0.015384323503947361
HRV,2018,6832,0.08760053875993201
HRV,2018,6841,0.07061569613055413
HRV,2018,6842,0.8158904107037106
HRV,2018,6851,0.6062294038966201
HRV,2018,6852,0.30646781162088976
HRV,2018,6861,0.012849271170144061
HRV,2018,6863,0.3006892305191122
HRV,2018,6871,0.003588892629151297
HRV,2018,6872,0.0891478096964714
HRV,2018,6880,0.0
HRV,2018,6891,0.7730063352719342
HRV,2018,6899,0.01617194231290614
HRV,2018,6911,0.8090393842509478
HRV,2018,6912,0.8328497059958918
HRV,2018,6921,0.8313290623545602
HRV,2018,6924,0.7723650352573779
HRV,2018,6931,0.34743507476419927
HRV,2018,6932,0.04527551085998066
HRV,2018,6935,0.600634035184249
HRV,2018,6940,0.46647934343652725
HRV,2018,6951,0.12490836625271012
HRV,2018,6953,0.2960143465818308
HRV,2018,6954,0.42192627984006453
HRV,2018,6960,0.1875696636065316
HRV,2018,6973,0.7382878581982826
HRV,2018,6974,0.40921208998354447
HRV,2018,6975,0.30842131042179105
HRV,2018,6978,0.10317770359530959
HRV,2018,6991,0.30688435860472385
HRV,2018,6992,0.24095050707591992
HRV,2018,6993,0.47273450172289033
HRV,2018,6994,0.5859184398744467
HRV,2018,6996,0.5168158196054213
HRV,2018,6997,0.7271635711525495
HRV,2018,6998,0.6979088611521365
HRV,2018,6999,0.032128053800031586
HRV,2018,7111,0.7425974842415132
HRV,2018,7112,0.8390788052575877
HRV,2018,7119,0.9011597162911282
HRV,2018,7126,0.40304415542536437
HRV,2018,7129,0.7079064202563488
HRV,2018,7131,0.04280535200514596
HRV,2018,7132,0.02714824493137491
HRV,2018,7133,0.4003445282458311
HRV,2018,7138,0.288182522395428
HRV,2018,7139,0.2773521352840942
HRV,2018,7144,0.024967158914611653
HRV,2018,7148,0.2727433005810263
HRV,2018,7149,0.565874785127521
HRV,2018,7161,0.12498915656181347
HRV,2018,7162,0.37256647387630926
HRV,2018,7163,0.04143708956374237
HRV,2018,7169,0.5446220486273429
HRV,2018,7187,0.5985725336204981
HRV,2018,7188,0.39693368148514024
HRV,2018,7211,0.6995279397218143
HRV,2018,7212,0.5762615098013544
HRV,2018,7213,0.558472530562562
HRV,2018,7219,0.21221700021325113
HRV,2018,7223,0.0
HRV,2018,7224,0.39055913948761245
HRV,2018,7233,0.6266552032058923
HRV,2018,7234,0.33517282795072334
HRV,2018,7239,0.4440755837854134
HRV,2018,7243,0.33118301356707136
HRV,2018,7244,0.12600323750658038
HRV,2018,7245,0.2365818553635622
HRV,2018,7246,0.14913057245576922
HRV,2018,7247,0.3568520303332948
HRV,2018,7248,0.39089526799277013
HRV,2018,7251,0.28420638754198513
HRV,2018,7252,0.7483179640072669
HRV,2018,7259,0.5189075311550299
HRV,2018,7263,0.6431329660617826
HRV,2018,7264,0.33693030242568045
HRV,2018,7267,0.25381653298688417
HRV,2018,7268,0.5954459282165178
HRV,2018,7269,0.2608065894699172
HRV,2018,7271,0.24658152272013245
HRV,2018,7272,0.5192841831796302
HRV,2018,7281,0.4274091892085485
HRV,2018,7283,0.5738613813353621
HRV,2018,7284,0.5129547502540602
HRV,2018,7361,0.40225320062869835
HRV,2018,7362,0.376908365192024
HRV,2018,7367,0.40564660696857796
HRV,2018,7368,0.5258047546312102
HRV,2018,7369,0.4204312996329344
HRV,2018,7371,0.3069497023443293
HRV,2018,7372,0.20901349465559155
HRV,2018,7373,0.5029725543946296
HRV,2018,7411,0.08941603423968636
HRV,2018,7412,0.6860946317924521
HRV,2018,7413,0.43515752564307075
HRV,2018,7414,0.5381765822798288
HRV,2018,7415,0.4702135793547631
HRV,2018,7416,0.3149786536041178
HRV,2018,7421,0.20867976420773682
HRV,2018,7422,0.20932555197174568
HRV,2018,7423,0.20278464734059665
HRV,2018,7428,0.29924992396583217
HRV,2018,7429,0.25706011093683745
HRV,2018,7431,0.10026221790698853
HRV,2018,7432,0.598491616292471
HRV,2018,7433,0.5596013419119186
HRV,2018,7434,0.3469546295499203
HRV,2018,7435,0.3794842082673865
HRV,2018,7436,0.2541493304292941
HRV,2018,7439,0.4124864574683564
HRV,2018,7441,0.423680559659639
HRV,2018,7442,0.4640054830887837
HRV,2018,7449,0.48299270348152123
HRV,2018,7451,0.4015947260043913
HRV,2018,7452,0.4741400285723882
HRV,2018,7491,0.2908393416717323
HRV,2018,7492,0.4312801742686003
HRV,2018,7493,0.38607326443786794
HRV,2018,7499,0.8292797446688219
HRV,2018,7511,0.3221018540384206
HRV,2018,7512,0.36195688859912795
HRV,2018,7518,0.13893344210193548
HRV,2018,7521,0.16091148655649684
HRV,2018,7522,0.13475943944474128
HRV,2018,7523,0.08037917254825955
HRV,2018,7524,0.12770315065941346
HRV,2018,7525,0.17751550209492356
HRV,2018,7528,0.28068866323805164
HRV,2018,7591,0.22597123557473103
HRV,2018,7599,0.1384735008251191
HRV,2018,7611,0.2251190354566498
HRV,2018,7612,0.4206092594258455
HRV,2018,7621,0.01589042928207779
HRV,2018,7622,0.1595562409154001
HRV,2018,7628,0.1296532166844574
HRV,2018,7631,0.2590289680844215
HRV,2018,7638,0.29092165818594923
HRV,2018,7641,0.22867127523389347
HRV,2018,7642,0.24012629300506433
HRV,2018,7643,0.21426221876998686
HRV,2018,7648,0.23936703132854015
HRV,2018,7649,0.12579683965533495
HRV,2018,7711,0.9432526788930278
HRV,2018,7712,0.46986594214222205
HRV,2018,7721,0.4329317705370542
HRV,2018,7722,0.045102822282864996
HRV,2018,7723,0.8924015321394934
HRV,2018,7731,0.6509147012610699
HRV,2018,7732,0.6199161947483958
HRV,2018,7741,0.12293644354711925
HRV,2018,7742,0.10348139935422113
HRV,2018,7751,0.47316578909932744
HRV,2018,7752,0.25530823685257625
HRV,2018,7753,0.5528625927095377
HRV,2018,7754,0.2184984401725772
HRV,2018,7757,0.445968710598611
HRV,2018,7758,0.41151608793947314
HRV,2018,7761,0.0
HRV,2018,7762,0.018419213787193467
HRV,2018,7763,0.29966165933204403
HRV,2018,7764,0.17441189002149904
HRV,2018,7768,0.12810214369950607
HRV,2018,7781,0.4888047463793545
HRV,2018,7782,0.4713859516229957
HRV,2018,7783,0.31691186763382023
HRV,2018,7784,0.41525077017938156
HRV,2018,7788,0.2913138673053727
HRV,2018,7810,0.22833369926485042
HRV,2018,7821,0.24176227434157427
HRV,2018,7822,0.756868589262042
HRV,2018,7831,0.4410361961010026
HRV,2018,7832,0.28777899151405656
HRV,2018,7841,0.49871563278830866
HRV,2018,7842,0.3234193201003569
HRV,2018,7849,0.443241818020903
HRV,2018,7851,0.22899169729154212
HRV,2018,7852,0.25175336618496946
HRV,2018,7853,0.20484461358715017
HRV,2018,7861,0.3431672800449471
HRV,2018,7868,0.6705439190100254
HRV,2018,7911,0.4466375182343791
HRV,2018,7912,0.5263443534647527
HRV,2018,7913,0.6718724476778581
HRV,2018,7914,0.7720010748912998
HRV,2018,7915,0.9180343879421278
HRV,2018,7919,0.81609982193135
HRV,2018,7921,0.009408362506508061
HRV,2018,7922,0.45391362413319586
HRV,2018,7923,0.0
HRV,2018,7924,0.013653638203592722
HRV,2018,7928,0.4963949199718048
HRV,2018,7929,0.24478881116341467
HRV,2018,7931,0.15283869497911662
HRV,2018,7932,0.695417983372687
HRV,2018,7933,0.7850160162525466
HRV,2018,7938,0.747656873474637
HRV,2018,8121,0.7832595060788903
HRV,2018,8122,0.42190939120864457
HRV,2018,8124,0.21512293130462345
HRV,2018,8211,0.6645841308543752
HRV,2018,8212,0.5906957975592416
HRV,2018,8219,0.5274802411814067
HRV,2018,8310,0.26391465641360384
HRV,2018,8421,0.26376177829297354
HRV,2018,8422,0.6458588480584077
HRV,2018,8423,0.23979028091672944
HRV,2018,8424,0.6417690028004936
HRV,2018,8429,0.4761619015084685
HRV,2018,8431,0.31930885422145583
HRV,2018,8432,0.16631019157193488
HRV,2018,8433,0.4558597127965155
HRV,2018,8434,0.301316986607625
HRV,2018,8435,0.3584180139766304
HRV,2018,8439,0.43616544451188316
HRV,2018,8441,0.34519146421799807
HRV,2018,8442,0.4978399875143527
HRV,2018,8443,0.3974223664959184
HRV,2018,8451,0.6004376539240267
HRV,2018,8452,0.4524961795879104
HRV,2018,8459,0.6037637567791805
HRV,2018,8461,0.782970238350096
HRV,2018,8462,0.3989025896740942
HRV,2018,8463,0.7872356937669712
HRV,2018,8464,0.8081675147442029
HRV,2018,8465,0.8329815115448291
HRV,2018,8471,0.13785235449363853
HRV,2018,8472,0.857924971319963
HRV,2018,8481,0.3337502640408154
HRV,2018,8482,0.2137169712609951
HRV,2018,8483,0.12300309707462037
HRV,2018,8484,0.6581713692974932
HRV,2018,8510,0.6525863825392462
HRV,2018,8710,0.21928951929947504
HRV,2018,8720,0.25489150339884764
HRV,2018,8731,0.24906570036844372
HRV,2018,8732,0.12810934903522747
HRV,2018,8741,0.16600324605621752
HRV,2018,8742,0.443637433524895
HRV,2018,8743,0.6460926976375474
HRV,2018,8744,0.23698349057153822
HRV,2018,8745,0.2604058903498012
HRV,2018,8748,0.37983786833663835
HRV,2018,8749,0.4426376062687562
HRV,2018,8811,0.15279657186723872
HRV,2018,8812,0.28184502881794693
HRV,2018,8813,0.4400922081676377
HRV,2018,8821,0.2588198378033876
HRV,2018,8822,0.25390104644974903
HRV,2018,8830,0.0
HRV,2018,8841,0.20607727700654604
HRV,2018,8842,0.28386728695127295
HRV,2018,8851,0.26421896056766375
HRV,2018,8852,0.09572451919356156
HRV,2018,8921,0.5300866497036961
HRV,2018,8922,0.7691710370325171
HRV,2018,8924,0.11225052131518815
HRV,2018,8928,0.6418542482282839
HRV,2018,8931,0.5984227839188534
HRV,2018,8932,0.6785987597770988
HRV,2018,8933,0.668475260127212
HRV,2018,8935,0.639101427199578
HRV,2018,8939,0.6011273280011835
HRV,2018,8941,0.48042846113834503
HRV,2018,8942,0.43819508507856203
HRV,2018,8946,0.13833241676075858
HRV,2018,8947,0.29874489029190643
HRV,2018,8951,0.79735554273904
HRV,2018,8952,0.2342370401572571
HRV,2018,8959,0.6298783354585666
HRV,2018,8960,0.09071021787440448
HRV,2018,8972,0.21292010305157577
HRV,2018,8973,0.04834590653251908
HRV,2018,8974,0.002686948832619218
HRV,2018,8981,0.08401831792793829
HRV,2018,8982,0.1706142664359705
HRV,2018,8983,0.07317160194066297
HRV,2018,8989,0.7115926685207697
HRV,2018,8991,0.8662785268806189
HRV,2018,8993,0.5403218899462415
HRV,2018,8994,0.7710822583135895
HRV,2018,8996,0.16151048304069765
HRV,2018,8997,0.28694664464617714
HRV,2018,8998,0.3108741297638482
HRV,2018,8999,0.30628065866337495
HRV,2018,9410,0.30729480340545035
HRV,2018,9510,0.8951507582351288
HRV,2018,9610,0.06878463390450446
HRV,2018,9710,0.18204514491039625
HUN,2018,0011,0.7573884497484544
HUN,2018,0012,0.8291108792930239
HUN,2018,0013,0.6926622166131999
HUN,2018,0014,0.8572189076315186
HUN,2018,0015,0.103010988564253
HUN,2018,0019,0.5713862972668796
HUN,2018,0111,0.11472843366118646
HUN,2018,0112,0.0536515365611559
HUN,2018,0113,0.6351697716346999
HUN,2018,0114,0.7570287765971364
HUN,2018,0115,0.04755035307766825
HUN,2018,0116,0.36237316146071596
HUN,2018,0118,0.7023167000419654
HUN,2018,0121,0.38117053263700706
HUN,2018,0129,0.08728071719599573
HUN,2018,0141,0.06535344352888844
HUN,2018,0142,0.7649298823913838
HUN,2018,0149,0.6669196925486874
HUN,2018,0223,0.6358719335329939
HUN,2018,0224,0.334192322318565
HUN,2018,0230,0.33485801599379805
HUN,2018,0240,0.43539911129884235
HUN,2018,0251,0.6256755182344296
HUN,2018,0252,0.2088798881856762
HUN,2018,0341,0.05935667366545355
